n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
86,	176288,	-65,	95.4631195068359,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.569,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	start,	1271586.3463051,	1271586.34690569
86,	176289,	-56,	17.9467144012451,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.592,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176290,	-63,	72.253791809082,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.597,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176291,	-65,	-153.027740478516,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.612,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176292,	-62,	-21.1438331604004,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.622,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176293,	-52,	-126.247749328613,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.635,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176294,	-65,	93.7601852416992,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.639,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176295,	-62,	-147.100433349609,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.641,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176296,	-67,	-155.280014038086,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.647,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176297,	-63,	-143.084808349609,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.649,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176298,	-62,	77.6482467651367,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.654,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176299,	-57,	18.814661026001,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.671,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176300,	-64,	11.0415964126587,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.677,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
86,	176301,	-63,	76.7528305053711,	866.3,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752081516.68,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
