n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
12,	25700,	-58,	-13.0082092285156,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.956,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	start,	1273542.82230867,	1273542.82257662
12,	25701,	-67,	172.023681640625,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.96,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25702,	-63,	-46.0945472717285,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.965,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25703,	-65,	127.077239990234,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.967,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25704,	-63,	29.9496440887451,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.974,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25705,	-65,	-176.868804931641,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.979,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25706,	-51,	-163.767211914062,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.987,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25707,	-62,	55.1640357971191,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.99,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25708,	-63,	-166.360061645508,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.995,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25709,	-61,	166.371047973633,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083473.997,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25710,	-68,	-169.705490112305,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.002,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25711,	-67,	174.935150146484,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.007,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25712,	-58,	-11.3602104187012,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.016,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25713,	-66,	-5.65263843536377,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.023,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25714,	-61,	151.907104492188,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.024,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25715,	-62,	168.0849609375,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.032,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25716,	-63,	-166.464431762695,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.034,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25717,	-51,	-163.168426513672,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.036,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25718,	-63,	55.2739028930664,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.038,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25719,	-68,	-176.528213500977,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.042,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25720,	-61,	150.74250793457,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.057,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25721,	-58,	-13.8322095870972,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.059,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25722,	-63,	-49.4564666748047,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.067,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
12,	25723,	-65,	-176.588638305664,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.074,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25724,	-64,	37.4535369873047,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.076,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	start,	1273542.82230867,	1273542.98089392
13,	25725,	-68,	-167.343368530273,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.087,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25726,	-51,	-162.119201660156,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.092,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25727,	-67,	179.84619140625,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.094,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25728,	-61,	166.178771972656,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.097,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25729,	-63,	-167.409286499023,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.102,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25730,	-62,	50.3683586120605,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.104,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25731,	-58,	-12.2226629257202,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.113,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25732,	-61,	158.191467285156,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.115,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25733,	-64,	-46.3966789245605,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.121,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25734,	-64,	38.7939071655273,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.123,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25735,	-64,	124.687644958496,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.125,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25736,	-66,	175.055999755859,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.131,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25737,	-66,	173.353073120117,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.134,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25738,	-51,	-163.245330810547,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.142,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25739,	-61,	167.019256591797,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.145,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25740,	-63,	-163.739730834961,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.147,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25741,	-67,	-175.012054443359,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.15,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25742,	-63,	51.4285697937012,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.153,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25743,	-58,	-11.31077003479,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.167,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25744,	-65,	-13.782769203186,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.174,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25745,	-62,	149.33073425293,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.18,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25746,	-62,	54.098331451416,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.191,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25747,	-61,	168.326675415039,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.193,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25748,	-51,	-162.794891357422,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.197,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25749,	-63,	-164.536270141602,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.201,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25750,	-68,	-177.604904174805,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.203,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25751,	-63,	52.4668121337891,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.389,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25752,	-62,	167.832275390625,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.392,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25753,	-51,	-161.586349487305,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.394,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25754,	-63,	-164.827423095703,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.398,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25755,	-67,	-175.742660522461,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.402,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25756,	-63,	31.3614311218262,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.411,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25757,	-63,	-54.0104370117188,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.414,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25758,	-61,	156.499526977539,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.417,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
13,	25759,	-58,	-13.9805288314819,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752083474.42,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
