n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
14,	36103,	-52,	-108.125244140625,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.664,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36104,	-66,	-132.422256469727,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.667,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36105,	-62,	-136.767486572266,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.669,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36106,	-66,	-144.216430664062,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.67,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36107,	-62,	-122.298042297363,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.673,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36108,	-62,	92.5516510009766,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.674,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36109,	-66,	109.844657897949,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.677,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36110,	-63,	35.4319877624512,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.691,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36111,	-62,	62.4152336120605,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.692,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36112,	-56,	30.6692714691162,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.694,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36113,	-63,	10.6625566482544,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.696,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36114,	-61,	-146.150085449219,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.7,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36115,	-62,	93.5019989013672,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.71,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36116,	-65,	110.344551086426,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.712,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36117,	-52,	-108.0263671875,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.714,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36118,	-62,	-124.121826171875,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.716,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36119,	-67,	-132.526626586914,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.718,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36120,	-62,	-139.876708984375,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.721,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36121,	-66,	-131.559799194336,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.723,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36122,	-56,	31.3559379577637,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.732,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36123,	-63,	40.0244140625,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.734,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36124,	-62,	73.5996551513672,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.736,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36125,	-61,	-149.094512939453,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.742,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36126,	-62,	7.83898448944092,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.751,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36127,	-52,	-107.965942382812,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.765,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36128,	-65,	-69.6499557495117,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.767,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36129,	-67,	-132.883697509766,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.77,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36130,	-62,	96.6881332397461,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.772,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36131,	-62,	-125.995056152344,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.774,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36132,	-62,	-133.114410400391,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.776,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36133,	-67,	-137.954040527344,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.778,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
14,	36134,	-56,	28.5598316192627,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.787,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36135,	-62,	71.8747482299805,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.792,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	start,	1268985.44407692,	1268985.61086774
15,	36136,	-63,	7.60826444625854,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.796,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36137,	-52,	-107.515487670898,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.811,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36138,	-62,	-136.838897705078,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.815,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36139,	-62,	91.5518646240234,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.817,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36140,	-67,	-126.533401489258,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.818,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36141,	-66,	115.958740234375,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.82,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36142,	-66,	-142.832122802734,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.827,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36143,	-62,	-127.593612670898,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.828,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
15,	36144,	-62,	8.43775749206543,	865.7,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752078916.835,	SIMPLE,	29.2,	29.2,	Belt0001,	None,	,	,	
