n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
98,	194840,	-64,	-40.7220687866211,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.724,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
98,	194841,	-63,	52.8897972106934,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.741,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
98,	194842,	-51,	-154.395584106445,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.745,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
98,	194843,	-57,	-18.144474029541,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.754,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
98,	194844,	-64,	-171.825927734375,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.758,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
98,	194845,	-62,	161.536911010742,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.76,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194846,	-51,	-155.686508178711,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.776,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	start,	1274458.61166905,	1274458.71123798
99,	194847,	-67,	-169.331954956055,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.778,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194848,	-61,	151.099578857422,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.78,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194849,	-63,	49.3246269226074,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.782,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194850,	-66,	149.956970214844,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.809,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194851,	-57,	-21.2701797485352,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.817,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194852,	-64,	-40.0628662109375,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.821,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194853,	-64,	-173.408004760742,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.827,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194854,	-66,	177.918029785156,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.831,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194855,	-51,	-155.285507202148,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.84,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194856,	-62,	150.401931762695,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.843,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194857,	-63,	54.1477699279785,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.848,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194858,	-65,	67.4361419677734,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.851,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194859,	-66,	147.666244506836,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.853,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194860,	-67,	-165.904113769531,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.859,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194861,	-57,	-17.0842609405518,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.867,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194862,	-64,	-38.8323631286621,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.869,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194863,	-62,	149.012115478516,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.878,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194864,	-51,	-154.142883300781,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.88,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194865,	-63,	48.7862777709961,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.885,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194866,	-66,	146.084167480469,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.887,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194867,	-67,	-168.513442993164,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.892,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194868,	-57,	-19.7155666351318,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.901,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194869,	-64,	-35.9208946228027,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.909,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194870,	-66,	168.101440429688,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.912,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194871,	-62,	168.617813110352,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.914,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194872,	-64,	-171.96875,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.916,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194873,	-51,	-155.269027709961,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.931,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194874,	-63,	53.906063079834,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.942,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194875,	-62,	150.061340332031,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.943,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194876,	-66,	150.841400146484,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.946,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194877,	-68,	-167.859741210938,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.948,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194878,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.957,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194879,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.974,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194880,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084389.978,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194881,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.002,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194882,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.004,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194883,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.008,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194884,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.012,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194885,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.015,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194886,	-57,	-20.70436668396,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.017,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194887,	-64,	-178.901336669922,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.027,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194888,	-67,	169.45280456543,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000833b2ddd9014000000000,	epc,	3000,	604b,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.03,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194889,	-57,	-19.6771144866943,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.033,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194890,	-64,	-32.2568435668945,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.034,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194891,	-66,	163.476058959961,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.036,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194892,	-51,	-153.736373901367,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.05,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194893,	-62,	147.907958984375,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.052,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194894,	-63,	53.1644630432129,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.06,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194895,	-66,	148.265029907227,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.062,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194896,	-67,	-167.046722412109,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.074,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194897,	-57,	-23.2477798461914,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.082,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194898,	-62,	162.794891357422,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.084,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194899,	-65,	179.703353881836,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.092,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194900,	-62,	145.891906738281,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e2006296961901860170f67b,	epc,	3000,	1fc4,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.103,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194901,	-67,	-171.694076538086,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000333b2ddd9014000000000,	epc,	3000,	ba3f,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.105,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194902,	-51,	-153.714401245117,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.107,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
99,	194903,	-63,	56.8944358825684,	867.5,	0,	1.299,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	e20068060000000000000000,	epc,	3000,	49d2,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752084390.111,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
