n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
26,	36309,	-59,	-111.168556213379,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.934,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36310,	-56,	-65.0190734863281,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.946,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36311,	-59,	170.46907043457,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.948,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36312,	-65,	2.4280526638031,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.951,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36313,	-57,	28.4939117431641,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.96,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36314,	-59,	-109.954528808594,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.962,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36315,	-56,	-62.2559280395508,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.973,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36316,	-59,	171.309555053711,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.975,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36317,	-65,	2.40607929229736,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.981,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
26,	36318,	-57,	29.0597248077393,	866.3,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752092303.989,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
