n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
58,	101799,	-56,	54.5927314758301,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.088,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101800,	-59,	156.384170532227,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.097,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101801,	-58,	169.375900268555,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.102,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101802,	-64,	26.7580184936523,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.104,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101803,	-56,	54.8454246520996,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.113,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101804,	-55,	-54.8289451599121,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.115,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101805,	-58,	170.71076965332,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.126,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101806,	-59,	156.895050048828,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.128,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101807,	-65,	28.927885055542,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.131,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101808,	-55,	-53.9225425720215,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.141,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101809,	-56,	56.5648384094238,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.153,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
58,	101810,	-58,	171.589706420898,	865.7,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752091820.154,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
