n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
10,	16627,	-58,	165.162506103516,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.805,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16628,	-64,	-27.5215911865234,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.807,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16629,	-56,	-86.5254669189453,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.82,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16630,	-56,	-2.10943937301636,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.822,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16631,	-60,	130.549026489258,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.832,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16632,	-58,	165.102081298828,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.834,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16633,	-64,	-29.5760974884033,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.838,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16634,	-56,	-0.36805322766304,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.852,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16635,	-56,	-82.3285598754883,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.854,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
10,	16636,	-58,	164.475845336914,	867.5,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752090636.864,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
