n_group,eventNum,peakRssi,phase,channel,pos_x,pos_y,pos_z,depth,angle_rx,angle_ry,angle_rz,angle_tx,angle_ty,angle_tz,moist,antenna,reads,idHex,format,PC,CRC,MAC,hostName,time_reader,type,power,power2,tag,obs,cmd,cmd_issued,cmd_received
2,	2359,	-66,	62.332836151123,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.306,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	start,	1278348.32873911,	1278348.32915817
2,	2360,	-63,	57.8942222595215,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.317,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2361,	-64,	-167.063201904297,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.32,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2362,	-62,	21.176794052124,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.329,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2363,	-66,	59.1741676330566,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.335,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2364,	-62,	52.9612121582031,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.344,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2365,	-64,	-169.441818237305,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.347,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2366,	-62,	19.5562610626221,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	000233b2ddd9014000000000,	epc,	3000,	6276,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.355,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2367,	-66,	61.3000869750977,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	2,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.363,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
2,	2368,	-64,	-169.56266784668,	866.9,	0,	0.592,	0,	0.096,	0,	0,	0,	180,	180,	180,	0,	1,	1,	300833b2ddd9014000000000,	epc,	3000,	39bb,	C4:7D:CC:73:CC:B2,	FX750073CCB2,	1752088279.371,	SIMPLE,	29.2,	29.2,	Belt0001,	Container_Water,	,	,	
